position	UNBOUND	O	OO	OOO	H	OH	OOH	OOOH	HH	OHH	OOHH	OOOHH	HHH	OHHH	OOHHH	OOOHHH
-23.300    -0.071    -0.356     0.028    -0.017     0.040    -0.024     0.039     0.141     0.021    -0.015     0.004    -0.003     0.003     0.010    -0.013    -0.003     0.032     0.000    -0.007    -0.008     0.005     0.001    -0.005     0.013     0.005    -0.169    -0.010     0.003    -0.012    -0.015    -0.014     0.009
-23.200    -0.041     0.094    -0.001    -0.019     0.046    -0.044     0.001     0.063     0.014    -0.011     0.005     0.016     0.006     0.007     0.014     0.007     0.010    -0.019    -0.005     0.007    -0.002     0.005    -0.008     0.012    -0.043     0.076     0.014     0.005    -0.007     0.003     0.009    -0.017
-23.100     0.052     0.165     0.027    -0.043     0.052    -0.027     0.077     0.026    -0.008     0.042     0.006     0.010     0.005     0.015     0.007    -0.002     0.018    -0.038    -0.005     0.006     0.001    -0.002    -0.006     0.013     0.056    -0.053     0.010     0.006    -0.010     0.003    -0.010    -0.022
-23.000     0.003     0.095     0.039    -0.018     0.008    -0.037     0.059    -0.139     0.044    -0.015    -0.002     0.026     0.004     0.011    -0.002    -0.021     0.024     0.002    -0.003     0.007     0.001    -0.004    -0.001     0.004     0.047     0.010    -0.009     0.013     0.000     0.008     0.001     0.021
-22.900     0.007    -0.142     0.014    -0.023     0.030    -0.035    -0.001     0.012    -0.008     0.017    -0.006     0.022     0.000     0.015     0.009     0.008     0.015     0.033     0.000     0.007    -0.001    -0.002    -0.000     0.008     0.086    -0.020    -0.014    -0.005    -0.001     0.008    -0.029    -0.021
-22.800     0.126    -0.069     0.013    -0.022    -0.002     0.007     0.049     0.031     0.019    -0.015     0.001     0.010     0.008     0.004    -0.001    -0.005     0.010     0.038    -0.001     0.007    -0.004    -0.005    -0.003    -0.006     0.041     0.052     0.012    -0.008    -0.004    -0.004     0.014    -0.044
-22.700     0.016     0.110     0.016     0.022     0.036    -0.014    -0.013    -0.075     0.003    -0.020     0.006     0.018     0.002     0.006    -0.001     0.014    -0.004     0.004    -0.004     0.010    -0.003    -0.003    -0.007     0.007     0.050     0.038    -0.010     0.006     0.000    -0.004     0.023     0.014
-22.600     0.172    -0.100     0.028    -0.033    -0.003    -0.005    -0.001    -0.037     0.003     0.029    -0.002    -0.003     0.002     0.013     0.015     0.015     0.006    -0.015    -0.000     0.002     0.000    -0.002    -0.000     0.001    -0.063    -0.065    -0.002    -0.001    -0.003     0.002     0.014    -0.011
-22.500     0.002    -0.038    -0.002    -0.002     0.025    -0.020     0.032     0.015     0.016    -0.038    -0.008     0.026     0.001     0.015    -0.002     0.009     0.004     0.006    -0.001    -0.000    -0.003     0.002     0.001    -0.003    -0.069     0.005    -0.003    -0.007     0.001     0.004     0.001     0.009
-22.400     0.043    -0.028     0.002    -0.011    -0.004    -0.034    -0.062     0.057     0.022    -0.036    -0.002     0.010     0.001     0.017     0.011     0.021    -0.015    -0.021    -0.002     0.005     0.000     0.006    -0.001    -0.002    -0.009    -0.017     0.009    -0.019    -0.003     0.001    -0.006     0.002
-22.300     0.074     0.072     0.008    -0.046     0.028    -0.009     0.026     0.003    -0.003     0.007     0.000     0.002    -0.003     0.013     0.013     0.023    -0.007     0.071    -0.005     0.003    -0.002     0.002    -0.000     0.003    -0.061     0.098    -0.005     0.000    -0.003    -0.002     0.011     0.006
-22.200    -0.012     0.067     0.015    -0.036     0.006    -0.038    -0.074    -0.003     0.013    -0.054    -0.001     0.005     0.003     0.011     0.014     0.007     0.019    -0.003     0.000     0.002    -0.004     0.002    -0.003     0.009     0.007    -0.000    -0.003     0.005     0.018    -0.003     0.027    -0.041
-22.100     0.047    -0.133    -0.016    -0.029     0.020    -0.005     0.014    -0.042     0.003     0.033    -0.001     0.009     0.006     0.015    -0.009     0.016     0.024    -0.002     0.003    -0.004    -0.001     0.006     0.000     0.010     0.006    -0.025    -0.004     0.001     0.011     0.012    -0.011    -0.040
-22.000     0.123    -0.095    -0.008    -0.010    -0.010     0.018    -0.032     0.080     0.002    -0.006     0.000    -0.001    -0.000     0.015    -0.001     0.022     0.016    -0.008    -0.000     0.003     0.000     0.007     0.004     0.004     0.014     0.090     0.017     0.019     0.002     0.006     0.004    -0.002
-21.900     0.015     0.160    -0.023    -0.008    -0.014    -0.008    -0.022     0.106     0.017     0.012    -0.002     0.004     0.002     0.001    -0.007     0.026     0.020    -0.024     0.000    -0.003     0.001     0.001     0.001    -0.006     0.038     0.026     0.006     0.031     0.002     0.001    -0.002    -0.011
-21.800    -0.092    -0.059    -0.009    -0.029    -0.029     0.062    -0.097     0.032     0.025    -0.001     0.003    -0.005    -0.007    -0.003     0.004    -0.004     0.001    -0.036     0.001     0.002     0.001     0.005     0.006    -0.000     0.082     0.088     0.003    -0.008     0.003    -0.004    -0.007     0.037
-21.700     0.059     0.047    -0.008     0.017    -0.032    -0.001    -0.060    -0.042     0.027     0.006     0.006     0.001    -0.001    -0.004     0.011    -0.004     0.003    -0.033    -0.001    -0.002     0.002     0.002    -0.005    -0.002     0.006     0.008     0.007    -0.005    -0.003    -0.011    -0.023     0.015
-21.600     0.037    -0.131     0.016     0.021    -0.018    -0.027    -0.034    -0.070     0.009    -0.018     0.006     0.000    -0.004     0.009    -0.011    -0.008    -0.012    -0.016     0.000     0.000     0.006     0.003     0.003     0.002    -0.003     0.124     0.005    -0.026     0.007    -0.005    -0.015    -0.006
