position	UNBOUND	O	OO	OOO	H	OH	OOH	OOOH	HH	OHH	OOHH	OOOHH	HHH	OHHH	OOHHH	OOOHHH	
 -33.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.300      14     443     481      27     202    5649    9860    1314     401   16737   43972    9243      35    1312    2767       0
 -23.200      45    1241    1332      88     491   15671   27461    3573    1112   47059  121275   25889     111    3613    7843       0
 -23.100      62    1223    1501     100     492   15466   27744    3690    1098   46721  121418   25911      97    3574    7767       0
 -23.000      66    1126    1453     103     458   15384   27234    3589    1129   47060  122124   26010      89    3552    7765       0
 -22.900      53    1195    1354     104     463   15620   27067    3678    1149   46936  122014   25690     116    3508    8032       0
 -22.800      64    1188    1456     126     496   15573   27109    3598    1103   47164  122876   25706      91    3560    7906       0
 -22.700      59    1134    1396     106     535   15293   27547    3702    1164   46701  122200   26006     101    3697    7831       0
 -22.600      58    1165    1413      88     498   15330   27796    3586    1195   46863  122867   26012      99    3417    7952       0
 -22.500      54    1223    1319     111     538   15817   27752    3722    1110   46732  122605   25900      98    3578    7892       0
 -22.400      56    1182    1346     105     510   15730   27741    3631    1161   46845  122113   26196      95    3575    8017       0
 -22.300      50    1221    1334     109     514   15697   27919    3742    1197   47177  122482   26143     112    3473    8223       0
 -22.200      52    1198    1334     106     546   15906   27924    3753    1219   46827  122681   26213      99    3610    7785       0
 -22.100      57    1193    1304     111     489   15880   27820    3812    1158   46929  122344   26147     102    3453    7844       0
 -22.000      61    1208    1356     109     494   15885   27502    3716    1189   47178  122063   25858     112    3590    8036       0
 -21.900      61    1112    1351      99     535   15881   27677    3625    1169   47041  122249   25920     106    3486    7896       0
 -21.800      58    1232    1358     108     547   15837   27335    3647    1226   47170  122708   26052      90    3680    8160       0
 -21.700      42    1209    1376      94     508   16012   27800    3657    1083   47012  122139   26058      85    3633    7718       0
 -21.600      63    1220    1332     111     535   15954   27706    3732    1144   47546  122010   26203      95    3498    8017       0
 -21.500      40    1220    1327      97     557   15762   27482    3689    1099   47072  122018   26187      86    3547    7859       0
 -21.400      60    1275    1330     101     523   15623   27862    3744    1145   47363  123228   26100      93    3639    8087       0
 -21.300      56    1242    1304     104     521   16064   27774    3716    1193   47574  123054   26158     110    3619    8109       0
 -21.200      70    1243    1368      97     481   15908   27949    3685    1143   47569  123153   26091     104    3443    7940       0
 -21.100      62    1221    1314      82     515   15870   27718    3801    1126   47770  122381   25917     111    3498    7874       0
 -21.000      64    1179    1321     106     559   16047   27355    3711    1201   47352  122695   26057      95    3495    8009       0
 -20.900      64    1228    1260      90     511   15855   27492    3580    1143   47324  122025   25734      86    3589    8050       0
 -20.800      61    1169    1317     104     546   15789   27451    3758    1164   47128  121836   25659      95    3611    7929       0
 -20.700      70    1155    1348     114     570   15625   27327    3689    1153   47166  122006   25996     102    3518    8043       0
 -20.600      66    1155    1364      97     562   15765   27073    3627    1205   47273  121726   26031      93    3597    7837       0
 -20.500      69    1188    1378     117     517   15810   26861    3536    1126   47173  121918   26124     121    3611    7892       0
 -20.400      74    1166    1295     105     546   15701   26874    3463    1188   47456  121778   26134     115    3606    8000       0
 -20.300      61    1134    1358     109     569   15633   26715    3431    1149   47374  121441   25993     108    3606    7884       0
 -20.200      62    1189    1310     107     537   15377   26504    3531    1230   47436  121921   25734      94    3676    7945       0
 -20.100      49    1228    1327     112     541   15470   26408    3579    1195   47907  121295   25985     125    3666    7922       0
 -20.000      57    1145    1324     100     518   15740   26328    3514    1255   47794  121516   25867     119    3597    7736       0
 -19.900      67    1152    1341      93     536   15727   26174    3466    1318   47857  121584   26136     124    3612    8050       0
 -19.800      54    1203    1307      99     504   15492   26813    3579    1287   47929  121807   26042      95    3625    7983       0
 -19.700      70    1177    1235     107     542   15669   26383    3517    1280   48003  122066   25792     124    3661    7892       0
 -19.600      54    1164    1368      99     536   15367   26770    3529    1323   48115  121288   25524      96    3604    7978       0
 -19.500      58    1204    1322      96     583   15464   26327    3487    1253   47570  121460   25881     111    3569    8084       0
 -19.400      63    1219    1342     125     606   15564   26422    3618    1247   47728  122399   25734     110    3658    7923       0
 -19.300      68    1205    1364      98     627   15465   26290    3544    1276   47597  121714   25753      83    3592    7801       0
 -19.200      51    1241    1325      97     606   15624   26710    3567    1308   47272  121312   25795     125    3563    7792       0
 -19.100      72    1181    1437     111     608   15615   26788    3643    1286   47396  121911   25962     106    3612    8032       0
 -19.000      60    1250    1468     116     609   15794   26740    3581    1283   47665  122235   26029     100    3622    7933       0
 -18.900      57    1288    1459     113     603   15627   27019    3612    1243   47544  122510   26333     101    3532    7798       0
 -18.800      45    1222    1473     123     592   15843   26864    3685    1201   47676  121896   26238     102    3634    7752       0
 -18.700      57    1249    1495     103     572   15337   26696    3532    1276   47647  122314   26527     110    3713    7857       0
 -18.600      61    1325    1459     118     592   15762   26677    3704    1192   48104  121722   26359      97    3686    7918       0
 -18.500      55    1302    1512     111     615   15674   26731    3673    1214   47601  122008   26053      94    3627    8050       0
 -18.400      54    1226    1426      99     535   16003   26797    3674    1181   47811  121961   25856     104    3679    7997       0
 -18.300      63    1256    1558     114     593   15767   27329    3659    1162   48018  122048   25850     110    3659    7927       0
 -18.200      53    1255    1434      96     578   15728   27104    3762    1223   47869  121558   25638     123    3494    7792       0
 -18.100      54    1298    1447      97     587   15850   26903    3635    1218   48356  121291   25821     139    3674    8067       0
 -18.000      58    1296    1411     108     604   15936   27216    3620    1202   48438  121340   25742     111    3614    8071       0
 -17.900      57    1233    1505     102     587   16259   26936    3732    1197   48912  121380   25959     114    3624    7886       0
 -17.800      57    1342    1429     104     565   16123   27403    3686    1257   48872  121712   25787     101    3714    7891       0
 -17.700      53    1337    1400      95     601   16008   26961    3642    1248   48445  122207   25921     114    3706    7992       0
 -17.600      62    1259    1369     107     605   16274   27261    3563    1316   48327  121042   26420      92    3642    7999       0
 -17.500      58    1246    1410     107     628   16244   27128    3585    1298   48357  121142   26023     113    3626    7893       0
 -17.400      67    1270    1356     101     631   16152   26992    3520    1242   48351  121076   25824      96    3672    8022       0
 -17.300      55    1307    1380     113     653   16110   26794    3534    1233   48213  120428   25616     127    3716    7690       0
 -17.200      91    1344    1371     111     617   16054   26809    3597    1245   48000  120712   25772     112    3669    7782       0
 -17.100      83    1227    1411     128     580   16068   26588    3605    1254   47940  121260   25390     133    3633    7811       0
 -17.000      74    1266    1310     118     618   16021   26741    3553    1257   47739  120671   25315     101    3667    7925       0
 -16.900      91    1287    1407     108     593   15924   26860    3541    1288   47871  121018   25685     119    3642    8034       0
 -16.800      66    1289    1388     105     606   15865   26935    3548    1226   48486  121947   25636      80    3580    7864       0
 -16.700      78    1276    1395      94     581   16111   26655    3561    1237   48079  120916   25363     117    3599    7767       0
 -16.600      83    1330    1418     109     671   16085   26727    3605    1257   48426  121456   25546     128    3585    7964       0
 -16.500      78    1346    1461     131     609   16109   26701    3621    1299   47452  120573   25911     109    3641    8009       0
 -16.400      80    1278    1516     102     642   16232   26856    3447    1300   47357  120889   25740     103    3670    7978       0
 -16.300      83    1325    1443     125     598   15903   26700    3446    1336   47114  120129   25524     114    3592    7841       0
 -16.200      86    1313    1441     104     636   16223   27012    3537    1299   46976  120145   25146     117    3554    8009       0
 -16.100      81    1303    1496      91     638   16039   26759    3542    1253   47189  119490   25343     112    3562    7895       0
 -16.000      85    1302    1449     114     668   16062   26808    3511    1306   47654  119322   25279     117    3650    7749       0
 -15.900      82    1300    1448     112     633   16080   26770    3423    1314   47636  119381   25130     115    3628    7772       0
 -15.800      88    1229    1484     104     613   16137   26987    3634    1298   47911  118951   25209     112    3680    7651       0
 -15.700      71    1282    1379     110     584   16021   27326    3483    1250   47765  119092   24994     119    3583    7708       0
 -15.600      73    1237    1368     125     641   16131   27073    3690    1286   47684  118783   25172      93    3513    7892       0
 -15.500      78    1278    1390      97     645   16390   27166    3751    1264   48186  119261   25192     106    3604    7691       0
 -15.400      88    1292    1411     106     603   16617   27262    3669    1223   48246  118998   25290     122    3656    7821       0
 -15.300      77    1299    1486     113     618   16395   27449    3626    1237   48287  119294   25255     113    3491    7635       0
 -15.200      88    1386    1447     132     681   16255   27442    3556    1304   47559  119162   25273     117    3592    7718       0
 -15.100      72    1342    1507     119     674   16305   27389    3602    1363   47984  119199   24976     114    3528    7900       0
 -15.000      73    1286    1427     104     669   16173   27154    3534    1333   48120  118503   25117     115    3524    7759       0
 -14.900      77    1375    1430      90     632   16280   26982    3520    1350   47831  117625   24991     124    3523    7602       0
 -14.800      69    1393    1443      84     689   16317   26716    3525    1374   48075  117438   25114     128    3603    7770       0
 -14.700      81    1357    1389      93     692   16231   26887    3635    1437   48244  117673   24925     113    3563    7675       0
 -14.600      83    1334    1346      86     632   16273   26896    3564    1356   48858  117479   25005     121    3693    7563       0
 -14.500      86    1323    1352     102     725   16375   26879    3571    1404   48397  117601   24688     111    3634    7645       0
 -14.400      89    1415    1401     126     691   16253   27075    3614    1401   48415  117770   24792     140    3595    7553       0
 -14.300      89    1387    1405     109     644   16447   27063    3583    1407   48575  116842   24939      98    3691    7364       0
 -14.200      81    1375    1409     110     660   16492   27282    3618    1454   48798  116475   24573     115    3576    7726       0
 -14.100      71    1376    1368     121     635   16621   26727    3567    1408   48445  116667   24786     136    3722    7558       0
 -14.000      75    1378    1443     104     644   16375   27197    3469    1379   48571  117223   24745     110    3527    7460       0
 -13.900      94    1365    1437      95     692   16286   27429    3553    1418   48850  115890   24519     125    3532    7465       0
 -13.800      80    1381    1446      97     651   16432   27051    3517    1452   48487  115393   24098     123    3577    7347       0
 -13.700      90    1428    1435     122     694   16686   27399    3638    1454   48599  114960   24214     117    3571    7442       0
 -13.600      98    1444    1455     125     731   17046   27430    3632    1434   48764  114254   23959     112    3549    7495       0
 -13.500     118    1509    1470     129     725   16811   27053    3599    1498   48440  114889   23890     136    3524    7360       0
 -13.400      83    1462    1486     102     685   16711   27356    3751    1454   48495  114330   24113     141    3642    7174       0
 -13.300     102    1446    1455     115     766   16800   27321    3660    1502   48333  114430   23941     132    3675    7437       0
 -13.200      81    1475    1475      93     758   16829   27441    3708    1473   48774  114256   23802     126    3633    7429       0
 -13.100      72    1449    1496     107     722   16963   28006    3669    1581   48214  115243   23667     121    3594    7372       0
 -13.000      71    1428    1406     105     692   16740   27594    3732    1436   48047  113769   23617     139    3469    7252       0
 -12.900     107    1465    1458     107     725   16710   27719    3611    1564   48120  114070   23649     126    3513    7506       0
 -12.800      89    1512    1470     106     798   16902   27810    3697    1518   48243  113326   23598     112    3651    7311       0
 -12.700      91    1456    1577     111     770   17095   27613    3638    1605   48461  112670   23477     129    3626    7284       0
 -12.600      98    1416    1489     126     788   17125   27598    3708    1669   48251  112241   23230     149    3682    7107       0
 -12.500      94    1493    1520     148     760   17079   27175    3718    1687   48508  111797   23603     129    3604    7301       0
 -12.400      99    1474    1661     129     801   17145   27406    3601    1739   48008  111864   23414     133    3513    7257       0
 -12.300     137    1538    1587     143     750   17073   26943    3519    1744   48447  111936   23418     137    3543    7181       0
 -12.200     126    1435    1606     112     805   17316   27217    3685    1664   48206  111783   23135     133    3590    7319       0
 -12.100     116    1453    1579     105     798   17228   27097    3573    1782   48356  111076   23665     110    3474    7105       0
 -12.000     117    1424    1597     110     911   17389   27255    3525    1710   48593  111260   23147     171    3585    7193       0
 -11.900     117    1474    1557     143     854   17503   27595    3630    1774   48404  110842   23558     148    3748    7117       0
 -11.800      96    1538    1669     120     813   17526   27603    3734    1709   48598  111352   23424     123    3665    7250       0
 -11.700     104    1526    1622     110     916   17702   27170    3619    1727   48608  111081   23351     168    3641    7198       0
 -11.600      99    1543    1667     138     868   17748   27667    3801    1691   49365  111197   23396     163    3625    7109       0
 -11.500     105    1566    1561     139     877   17799   27474    3679    1680   49079  111354   23051     161    3646    7031       0
 -11.400      83    1523    1620     117     870   17801   27199    3700    1740   49493  111034   23327     164    3813    7133       0
 -11.300     106    1538    1689     133     877   17868   27348    3705    1745   49689  111236   23058     135    3577    7299       0
 -11.200     117    1585    1657     140     863   18042   27246    3749    1721   49587  110610   22961     140    3613    7062       0
 -11.100      96    1615    1668     119     845   18048   27793    3609    1659   49729  109896   23083     147    3610    7111       0
 -11.000     117    1484    1621     132     838   17988   27332    3576    1765   49317  109442   22875     128    3579    7066       0
 -10.900     120    1600    1582     144     902   18067   27242    3715    1732   49139  109208   22808     153    3593    7043       0
 -10.800      99    1498    1646     178     897   18022   27298    3607    1733   49388  108740   22483     147    3514    6938       0
 -10.700     139    1626    1564     129     917   17608   27396    3679    1711   49266  109032   22991     137    3606    6922       0
 -10.600     136    1560    1608     138     961   17818   27326    3701    1703   49054  108633   22583     140    3565    6924       0
 -10.500     117    1589    1634     114     941   17951   27169    3621    1754   49322  108559   22426     130    3557    7166       0
 -10.400     129    1636    1624     118     931   18082   27468    3630    1801   49592  108331   22601     154    3579    6885       0
 -10.300     122    1600    1672     124     948   17863   27621    3613    1817   49253  108245   22692     150    3637    7013       0
 -10.200     113    1579    1639     109     896   17913   27115    3563    1858   50025  107757   22292     156    3551    6959       0
 -10.100     128    1613    1583     120    1023   17709   27724    3595    1953   49723  107922   22153     146    3490    6864       0
 -10.000     143    1590    1595     113    1000   18327   27252    3690    1976   49824  107811   22186     173    3527    6985       0
  -9.900     127    1664    1667     131    1009   18035   27612    3634    1988   49813  108281   22475     189    3545    6919       0
  -9.800     115    1661    1616     118    1058   17982   27221    3566    2099   50012  107138   22159     164    3611    6813       0
  -9.700     116    1669    1566     129    1003   17634   27533    3632    2083   50267  106923   22463     163    3584    6750       0
  -9.600     120    1606    1527     120    1076   17810   27510    3535    2119   50638  106926   21903     187    3603    6960       0
  -9.500     108    1606    1677     126    1063   17985   27336    3598    2173   50265  107181   22279     190    3607    6864       0
  -9.400     125    1580    1556     117    1033   18201   26930    3522    2083   50122  106760   22154     157    3425    6887       0
  -9.300     138    1625    1576     125    1123   18017   26891    3532    2103   50450  107215   21767     164    3617    6785       0
  -9.200     126    1620    1636     104    1050   18102   26782    3543    2054   50356  106446   21691     157    3672    6760       0
  -9.100     123    1631    1705     118    1049   18268   27190    3492    2183   50574  105255   21350     160    3611    6757       0
  -9.000     127    1598    1563     112    1049   18236   26767    3592    2106   50661  105616   21375     183    3665    6832       0
  -8.900     132    1589    1580     130    1074   18299   26971    3634    2131   50776  105484   21224     152    3669    6778       0
  -8.800     133    1649    1467     116    1022   18555   26977    3563    2186   51104  104425   21199     186    3674    6704       0
  -8.700     145    1657    1584     117    1081   18560   26664    3491    2153   51285  105398   21242     184    3608    6775       0
  -8.600     155    1698    1600     133    1086   18835   26458    3529    2157   51702  104520   21077     198    3676    6783       0
  -8.500     130    1653    1578     123    1110   18434   26562    3454    2284   52040  103998   20955     175    3688    6703       0
  -8.400     144    1716    1640     109    1056   18934   26725    3410    2212   52538  104811   21053     199    3722    6782       0
  -8.300     132    1674    1599     131    1143   19004   26549    3452    2276   52278  103598   20875     177    3660    6605       0
  -8.200     119    1660    1583     102    1174   19146   26495    3403    2279   52434  103770   20889     188    3821    6668       0
