   -21.800    -0.019     0.011
   -21.700    -0.019     0.023
   -21.600    -0.015     0.016
   -21.500    -0.014     0.010
   -21.400    -0.015     0.009
   -21.300    -0.012     0.007
   -21.200    -0.020     0.002
   -21.100    -0.015     0.004
   -21.000    -0.014    -0.002
   -20.900    -0.019     0.015
   -20.800    -0.019     0.008
   -20.700    -0.015     0.004
   -20.600    -0.017    -0.001
   -20.500    -0.017     0.006
   -20.400    -0.002     0.003
   -20.300     0.000    -0.003
   -20.200     0.002     0.015
   -20.100     0.005     0.009
   -20.000     0.002     0.002
   -19.900     0.014     0.006
   -19.800     0.007     0.006
   -19.700     0.004     0.009
   -19.600     0.002     0.002
   -19.500     0.006     0.008
   -19.400    -0.002     0.006
   -19.300     0.003     0.005
   -19.200     0.001     0.009
   -19.100    -0.010     0.014
   -19.000    -0.013     0.015
   -18.900    -0.012     0.008
   -18.800    -0.008     0.019
   -18.700    -0.007     0.015
   -18.600    -0.004     0.022
   -18.500    -0.004     0.026
   -18.400    -0.005     0.031
   -18.300    -0.012     0.030
   -18.200    -0.008     0.035
   -18.100    -0.008     0.035
   -18.000    -0.015     0.043
   -17.900    -0.006     0.038
   -17.800    -0.003     0.053
   -17.700    -0.006     0.037
   -17.600    -0.004     0.040
   -17.500    -0.013     0.039
   -17.400    -0.004     0.026
   -17.300    -0.007     0.019
   -17.200    -0.001     0.006
   -17.100    -0.005     0.011
   -17.000    -0.008     0.013
   -16.900    -0.008     0.016
   -16.800    -0.005     0.019
   -16.700    -0.008     0.012
   -16.600     0.004     0.002
   -16.500    -0.006     0.006
   -16.400     0.004     0.003
   -16.300     0.001     0.001
   -16.200     0.012     0.027
   -16.100     0.013     0.012
   -16.000     0.012     0.013
   -15.900     0.014     0.033
   -15.800     0.021     0.013
   -15.700     0.013     0.023
   -15.600     0.013     0.026
   -15.500     0.018     0.015
   -15.400     0.011     0.016
   -15.300     0.008     0.008
   -15.200     0.007     0.017
   -15.100     0.012     0.025
   -15.000     0.005     0.026
   -14.900     0.012     0.036
   -14.800     0.000     0.024
   -14.700     0.003     0.019
   -14.600     0.003     0.018
   -14.500    -0.003     0.013
   -14.400    -0.001     0.002
   -14.300    -0.002     0.014
   -14.200    -0.006     0.013
   -14.100    -0.003    -0.000
   -14.000    -0.006     0.012
   -13.900    -0.012     0.016
   -13.800    -0.011     0.018
   -13.700    -0.010     0.009
   -13.600    -0.014    -0.003
   -13.500    -0.009     0.001
   -13.400    -0.007    -0.004
   -13.300    -0.008    -0.005
   -13.200    -0.009    -0.006
   -13.100    -0.005    -0.011
   -13.000    -0.006    -0.007
   -12.900    -0.001    -0.015
   -12.800    -0.000    -0.014
   -12.700    -0.000    -0.002
   -12.600    -0.001    -0.031
   -12.500    -0.000    -0.017
   -12.400    -0.007    -0.011
   -12.300    -0.000    -0.004
   -12.200    -0.000    -0.001
   -12.100     0.001    -0.014
   -12.000     0.006    -0.011
   -11.900     0.007    -0.015
   -11.800     0.003    -0.015
   -11.700     0.007    -0.027
   -11.600     0.002    -0.041
   -11.500     0.005    -0.035
   -11.400    -0.001    -0.039
   -11.300    -0.004    -0.035
   -11.200    -0.014    -0.037
   -11.100    -0.013    -0.023
   -11.000    -0.010    -0.034
   -10.900    -0.005    -0.036
   -10.800    -0.009    -0.028
   -10.700    -0.002    -0.020
   -10.600     0.005    -0.016
   -10.500     0.004    -0.017
   -10.400     0.000    -0.029
   -10.300     0.003    -0.018
   -10.200     0.012    -0.016
   -10.100     0.004    -0.008
   -10.000     0.004    -0.001
    -9.900     0.007     0.007
    -9.800     0.010    -0.005
    -9.700     0.007     0.003
    -9.600     0.011    -0.008
    -9.500     0.016     0.017
    -9.400     0.012     0.010
    -9.300     0.015     0.001
    -9.200     0.024    -0.005
    -9.100     0.017     0.007
    -9.000     0.015    -0.002
    -8.900     0.012     0.009
    -8.800     0.007     0.005
    -8.700     0.002     0.005
    -8.600    -0.004     0.016
    -8.500    -0.006     0.019
    -8.400    -0.001     0.016
    -8.300    -0.003     0.027
    -8.200    -0.005     0.012
    -8.100    -0.004     0.016
    -8.000     0.001     0.024
    -7.900     0.002     0.014
    -7.800     0.006     0.006
    -7.700     0.006     0.012
    -7.600     0.001     0.015
    -7.500     0.009     0.013
    -7.400     0.004     0.011
    -7.300     0.001    -0.001
    -7.200     0.008    -0.016
    -7.100     0.000    -0.007
    -7.000     0.004     0.012
    -6.900    -0.003     0.000
    -6.800    -0.014     0.002
    -6.700    -0.013    -0.014
    -6.600    -0.004    -0.008
    -6.500    -0.007    -0.013
    -6.400    -0.012     0.005
    -6.300    -0.009    -0.008
    -6.200    -0.001    -0.018
    -6.100     0.000    -0.006
    -6.000    -0.000    -0.012
    -5.900    -0.005    -0.009
    -5.800    -0.000    -0.002
    -5.700    -0.008     0.014
    -5.600    -0.004     0.017
    -5.500    -0.008     0.001
    -5.400    -0.010     0.005
    -5.300    -0.010     0.002
    -5.200    -0.006    -0.018
    -5.100    -0.008    -0.020
    -5.000    -0.005    -0.011
    -4.900     0.005    -0.008
    -4.800     0.006    -0.024
    -4.700     0.002    -0.015
    -4.600     0.006    -0.026
    -4.500    -0.001    -0.015
    -4.400    -0.001    -0.013
    -4.300    -0.005    -0.010
    -4.200    -0.010    -0.013
    -4.100    -0.009    -0.007
    -4.000    -0.008    -0.002
    -3.900    -0.007    -0.007
    -3.800    -0.009    -0.003
    -3.700    -0.007     0.019
    -3.600    -0.009     0.023
    -3.500    -0.008     0.017
    -3.400    -0.010     0.013
    -3.300    -0.003     0.009
