   -23.30000    -1390.28609   160697.73270    -1580.17999     -573.08125      249.08800     -707.31386      324.93883     2885.09375       62.01120    26288.44141    34759.07189    26221.38828      843.34728      136.36926      283.26021     -372.88282   -17314.14378     -238.77655    25915.55859    17444.92811    25982.61172      105.66551      170.74684     -248.05257     -104.45915          52204
   -23.20000    -5547.36669   449142.18340    -4305.01334    -2114.29654      -60.25360    -1961.13454     1400.29502     8048.31497      -51.75653    73031.55737    97226.92641    72575.89201     2505.14040     -174.09920      755.80947     -593.11475   -48983.85281      318.21598    72438.44263    48243.07359    72894.10799      305.47969     -134.21507     -633.24325      509.76862         145470
   -23.10000    -4298.00549   446166.76822    -2779.40015    -1454.08169      256.16166    -1447.39920      978.99489     7405.45215     -176.41358    72766.26533    96328.84231    72248.68059     2417.58796       38.49191      625.12123    -1057.53067   -48182.68462      -22.36118    71708.73467    48146.15769    72226.31941     -367.63407      281.51707    -1027.82036      270.03122         144475
   -23.00000    -4804.81200   446670.08693    -4593.24603    -1757.30990     1164.40103    -2183.99828      614.48297     7643.99410     -178.57610    72905.73906    96800.95219    72660.34985     1633.84842     -183.84528      -36.56367     -470.47812   -48260.90437       20.30029    72435.26094    48540.04781    72680.65015     -311.39171     -282.60523     -543.65896      124.98005         145341
   -22.90000    -4016.85529   444003.17174    -3252.48955    -1679.06450     1069.02668    -1654.46609      601.52298     8232.15892     -278.89554    72954.46248    96548.61068    72093.06907     1579.88220      -14.53680      501.62138    -1377.92497   -48566.22135      344.86186    71576.53752    47982.38932    72437.93093      -42.79981     -186.78083     -995.72703      175.35045         144531
   -22.80000    -4114.71436   442085.36370    -3540.23819    -1515.56640     1439.42031    -1872.99424      207.24250     8091.94663     -190.86508    72401.69120    96183.08487    72136.05120     1703.75989      165.84388      561.79063     -702.38239   -48265.16975     -171.10240    71699.30880    47917.91513    71964.94880      768.01458     -368.46752     -636.73071     -154.12226         144101
   -22.70000    -3156.92629   439600.50663    -5407.49002    -1349.51453     1048.36490    -2290.61042      -71.47252     7717.21101      262.91441    71893.79045    95648.07114    71459.96156     2117.33671      397.91724      666.20532     -807.58091   -48316.14227       60.07688    71086.20955    47331.92886    71520.03844      365.12017     -438.63284     -732.23186      120.58522         142980
   -22.60000    -2892.66204   438746.22499    -4486.71428    -1207.11016     1603.20518    -1981.22227      463.31601     7548.44625      311.48312    71751.45812    95359.21025    71605.07243     1758.93030      507.06375      606.59568     -457.91624   -47673.42050     -165.14486    71293.54188    47685.78975    71439.92757      543.88405       28.77919     -300.69182     -122.36231         143045
   -22.50000    -2253.89280   438580.29074    -4338.08310     -863.69915     1568.13260    -2003.90848      392.59233     8244.83899      175.99523    72026.94419    95619.25530    71269.21623     1457.25503       24.00293      214.61029     -923.88839   -48108.51060      591.56754    71103.05581    47510.74470    71860.78377      741.29725       49.15307     -752.68808      617.75478         143130
   -22.40000    -2005.91854   437451.50378    -4060.80779     -480.23139     1914.49691    -1918.42575      628.44147     8029.20322      589.29277    71690.23770    95262.37895    71050.55329     1469.44893      268.00904      -17.52759     -375.47540   -47519.75790      903.89342    71314.76230    47742.62105    71954.44671      394.08335      511.72306     -255.09476      656.88796         143005
   -22.30000    -1129.49801   439168.08659    -6214.20243     -200.73738     2119.30996    -2555.78444      105.28882     7786.33043      537.34676    72087.72125    95799.58367    71449.47814     1525.68489      400.54529     -200.57280     -646.44251   -48070.16734      630.04371    71441.27875    47729.41633    72079.52186      672.41070      301.63812     -564.32109      551.71453         143529
   -22.20000    -1238.19463   438883.22777    -4821.52981     -316.00038     1511.11249    -2077.80975      336.96193     7813.59593      345.15409    71527.61835    95393.17548    71212.57465     1028.49226      388.95285     -490.16133      113.76330   -47617.35095      743.85071    71641.38165    47775.82452    71956.42535      450.63393     -213.14654     -107.73657      513.54502         143169
   -22.10000    -1617.68444   437405.71244    -4183.31964     -567.95619     1590.70120    -1708.12100      376.83942     8414.32391      283.89698    71574.11400    95141.85715    70969.61228     1752.55686      393.72856     -381.37555     -164.22799   -47299.71429     1044.77543    71409.88600    47842.14285    72014.38772      628.23216      134.64512     -248.75558      765.25137         142984
   -22.00000    -1537.81293   440651.01344    -3319.49387     -300.61385     1442.54527    -1626.67876      483.21109     8559.20444      -25.01779    71806.35266    95794.27305    71290.06721      823.99557      538.49019       54.79652      252.29468   -47723.54610     1284.86559    72058.64734    48070.72695    72574.93279      672.68301     -208.55851     -103.74455      882.62333         143865
   -21.90000    -2453.81075   438566.90774    -3620.01597     -812.29227     1063.41088    -1218.24743      512.30165     8537.41556      750.78988    71438.07315    95205.77275    71439.28433     1012.70114      968.37110     -359.08631      178.85369   -47356.54550      176.43133    71616.92685    47849.22725    71615.71567      375.92281     -170.67878      -26.92875       99.11305         143055
   -21.80000    -1760.18112   439264.30115    -2909.31810     -845.69512     1231.80282    -1160.43583      271.04189     8074.17934      202.03556    71652.76937    95527.97516    71431.93045      662.87116      759.27205    -1221.20456      -14.53874   -47764.95031      427.13910    71638.23063    47763.02484    71859.06955      101.97070     -483.48614     -102.60736      155.58820         143291
   -21.70000    -3097.08697   437100.72571    -2306.63681    -1046.49107     1091.80625    -1564.07345      796.74916     7773.84804      -33.23563    71035.39543    94940.54489    71319.06528      728.64613      533.01760     -570.02774      355.20914   -47455.08977     -212.13055    71390.60457    47485.45511    71106.93472      438.47570     -424.01424      262.57029     -299.97639         142426
   -21.60000    -2724.36297   435928.75566    -2667.86189     -456.89659     2217.16849    -1144.44559      789.66549     7301.94870      649.44527    71492.64951    94596.78185    71173.43661      367.61095      571.45231      361.94017     -549.29902   -46757.56370       89.12679    70943.35049    47839.21815    71262.56339     -100.55633     -641.26301     -497.63349      -34.55411         142436
   -21.50000    -3160.96065   437680.14339    -2136.16220     -996.52141     1908.01223     -926.65249     1262.23226     7372.91286      338.94242    71203.44038    95246.89417    71472.09502     1116.84219      383.00139     -241.31520      536.11924   -47550.78833       -1.19004    71739.55962    47696.10583    71470.90498      193.27528     -539.53360      144.31917     -221.31646         142943
   -21.40000    -3065.18977   436978.24955    -1935.51690    -1059.75554     2054.07512     -735.31475     1034.17332     7371.09924      502.75403    71359.18946    95072.14658    71569.55775      400.47961      249.95072     -113.17412      -18.37892   -47444.29317     -439.11551    71340.81054    47627.85342    71130.44225      113.27913     -372.55876     -151.31324     -402.16546         142700
   -21.30000    -2979.30198   437462.15299     -748.92928     -824.73943     2274.67730     -118.13628      675.56894     6708.87633      547.21190    71507.36091    94840.45467    71202.83874       87.52002      504.61210      -39.59537     -271.72182   -46937.90933      337.32252    71235.63909    47902.54533    71540.16126      390.92383      -68.14406     -127.18530      133.07156         142743
   -21.20000    -3396.51641   438285.07060    -2041.12526    -1338.84818     1572.44909    -1133.37306     1111.80978     7247.24718      -70.74676    71482.10065    94872.58642    71472.10500      374.03968      236.98676     -113.64389     -214.20129   -46995.17285     -194.21000    71267.89935    47877.41358    71277.89500      624.41002     -238.64229     -274.70953     -252.52568         142750
   -21.10000    -2904.16013   438014.70055      315.90451    -1323.22301     1895.93344      314.17117      270.00972     7146.02355     -170.27689    71703.37978    95200.64853    71560.58301      290.49216      396.80532     -358.20221     -446.75956   -47441.29707     -161.16603    71256.62022    47759.35147    71399.41699      534.63023     -181.71047     -403.89899     -145.29784         142960
   -21.00000    -3389.89333   439798.11409    -1190.64322    -1582.95961     1479.21465     -521.54467      447.18090     7328.65559      498.33289    71602.76656    95596.72016    71635.41022      656.72918     1099.56429     -168.40173      106.46688   -47881.44031       41.17956    71709.23344    47715.27984    71676.58978      774.63021     -465.19079       50.90341       42.75002         143312
   -20.90000    -5843.60058   440885.80159    -1341.58908    -2468.13616     2310.95684     -503.07524      477.57072     6728.55142       -6.86899    71730.21729    96127.31376    72414.51129      431.70668      755.09757     -238.18928      602.56543   -48191.62753     -766.02258    72332.78271    47935.68624    71648.48871      548.51605     -693.08302      513.82118     -432.63834         144063
   -20.80000    -5552.55924   440093.31391    -1912.82881    -2696.67364     1992.14461     -883.68705      486.60845     7117.81847     -167.03575    71793.48476    95964.53254    72058.48837      226.61025      416.49390     -566.63213      122.03047   -48220.06508     -407.97674    71915.51524    47744.46746    71650.51163      272.95556     -704.52935      179.27954     -265.06924         143709
   -20.70000    -5924.23933   440624.47237     -219.06303    -2822.96945     2337.96661     -184.30290      123.39718     6501.00010     -560.69730    71388.97783    95807.13879    72256.36569      325.65372      178.44710       26.47126     1111.04435   -47725.27759     -623.73139    72500.02217    48081.86121    71632.63431       60.12077     -676.99383      731.56279     -319.80045         143889
   -20.60000    -5720.26785   438555.25576      792.20173    -2982.15534     2439.73053       -9.90313      -97.95771     6725.29607     -967.56106    71502.84018    95496.41014    71850.74842      257.48493      857.55486      -22.50614      372.31964   -47614.82028     -323.49684    71875.15982    47881.58986    71527.25158      626.98482     -524.10708      208.60685     -384.75915         143378
   -20.50000    -5513.88793   439409.97591    -1190.36178    -2413.15596     2292.65343     -464.72661      -94.04561     7070.54481     -195.64469    71282.68959    95571.01672    71878.42496      470.19304       90.42612      -13.67996      971.62081   -47605.03345     -219.84992    72254.31041    47965.98328    71658.57504      524.45662     -268.56436      729.37336     -250.04642         143537
   -20.40000    -4849.64605   439370.39955      299.33063    -2406.15249     1994.58622      209.07873     -204.62807     6504.21396     -198.94512    71329.39391    95679.54549    71962.74230     1028.16976        3.77631     -102.51272      698.21217   -48002.09098     -568.48460    72027.60609    47677.45451    71394.25770      238.19859     -293.65959      493.33749     -368.39872         143357
   -20.30000    -4479.73293   437346.75104     -920.19120    -2554.70255     2648.94248     -290.81667     -192.97359     6961.02180     -260.59527    71407.45904    95540.64608    71709.57428     1037.24573     1200.46785     -867.11897      415.08193   -47851.29216     -189.14857    71822.54096    47689.35392    71520.42572      581.29866     -429.77442      289.63336     -349.22247         143230
   -20.20000    -3803.76880   439131.24157     -147.71744    -1972.48400     2435.34864     -343.25525     -282.63125     6712.95814     -232.68765    71511.26097    95450.80722    71639.24134      968.13365      402.78412     -377.11961      294.47806   -47584.61444       38.51731    71805.73903    47866.19278    71677.75866      413.62981     -350.59701      301.92778        3.26844         143317
   -20.10000    -4445.17174   439406.97934      -56.75826    -1944.56383     2293.21796       53.11971      218.03928     6920.38100      277.41972    71313.45165    95650.05887    71883.57448     1244.34373      588.45869     -891.81457      928.09670   -47745.11774     -212.14896    72241.54835    47904.94113    71671.42552     1061.44956     -406.59059      514.24119     -223.60801         143555
   -20.00000    -4593.00299   437930.95583     -365.81869    -2220.68860     2406.48978     -173.64899       74.30260     7259.47507       40.60837    71167.21413    95473.97120    71874.58438      486.99659      479.53260    -1143.75069      947.57174   -47665.94240     -467.16877    72114.78587    47808.02880    71407.41562      787.33039     -306.69964      693.87763     -176.08013         143282
   -19.90000    -4034.47579   440736.74188     1723.64765    -1783.58882     2246.63445      522.83803     -184.60394     6489.91972     -829.68666    71511.79726    95799.09903    72161.37262      918.90866      268.33750     -874.18181      728.40548   -47846.19807     -570.74523    72240.20274    47952.90097    71590.62738      479.92082     -831.76783      655.02350     -246.12121         143752
   -19.80000    -4564.99200   438548.11905       71.33445    -1950.75409     2196.04806      -49.78765      153.89046     6584.06481      -44.11908    71143.03602    95130.04932    71845.05518      826.68162      877.65774     -623.11115      799.92796   -47174.09863     -604.11037    71942.96398    47955.95068    71240.94482      591.46894    -1001.80784      602.33509     -399.00133         143086
   -19.70000    -3624.29138   437316.33402     -287.62818    -2134.03570     2780.65751      -33.51138     -228.40683     6291.80121      165.49577    71183.11482    95131.74131    71891.58163      740.94417      515.92178    -1207.80674      729.77036   -47167.48261     -687.16325    71912.88518    47964.25869    71204.41837      139.54382     -424.66331      444.74898     -557.50340         143096
   -19.60000    -3601.77565   437522.85412     1475.54770    -2401.09614     3198.91192      478.76126      -54.22540     6601.88454     -122.29788    71487.98757    95141.48024    72070.76872      808.87251      577.27990    -1096.34096      366.02486   -46940.96048     -799.53744    71854.01243    48200.51976    71271.23128      201.71621     -284.66888      321.20331     -573.75693         143342
   -19.50000    -4538.00534   438572.85942     -205.00693    -2383.42925     2597.79229     -161.39069      235.92988     6272.21795       81.76620    71596.32948    95079.58680    71963.52211     1857.80506      860.82970     -804.01746       -4.65895   -46971.17361     -739.04422    71591.67052    48108.41320    71224.47789      154.45060       73.95005       20.17038     -626.37024         143188
   -19.40000    -6090.16004   441474.42512     1611.85403    -2772.09916     2615.30886      723.08938      628.71040     6953.09012     -258.26622    71802.65011    95878.70788    72375.02958     1693.80768      529.23871     -709.88748      634.69977   -47517.41576     -510.05917    72437.34989    48361.29212    71864.97042      107.99916      -30.51160      375.47282     -484.01379         144240
   -19.30000    -5844.69369   441235.83435     -451.27705    -3003.44496     2910.78212     -153.42070      152.75158     5727.10264      345.25937    71628.57072    95711.09180    72488.68485     1812.74221      724.30940     -646.73567      886.85857   -47278.18360     -833.36971    72515.42928    48432.90820    71655.31515      298.67516      129.82849      567.10326     -555.95206         144144
   -19.20000    -5788.35727   441955.41557      -79.45853    -2805.65665     3159.72785      229.98119      475.13906     5898.09071      301.18623    72202.17913    95946.22164    72720.20196     1190.86013      357.40987     -568.61859      115.64173   -47372.44328     -920.40391    72317.82087    48573.77836    71799.79804      -79.34674     -125.97185       47.40096     -989.05502         144520
   -19.10000    -6357.05548   437645.71950     -110.67410    -2721.97330     3267.89410      269.49148      679.03311     6243.80191      852.40253    71373.51759    95020.47301    71692.47521     1411.94935      443.15176     -380.47721      491.96482   -46801.94602     -145.95041    71865.48241    48218.52699    71546.52479       31.00350     -305.27783      371.36048     -120.86025         143239
   -19.00000    -6236.36916   436084.01849      196.89908    -2747.40268     3730.42095      518.70799      440.25794     6595.78005      598.88491    71463.99617    95054.01197    71732.56072     1659.92326      535.63142     -402.90502      128.00766   -47052.02395     -409.12143    71592.00383    48001.98803    71323.43928     -214.75642        6.95968      235.84015     -347.21554         143056
   -18.90000    -4945.41725   437078.43604      473.01374    -2228.50455     3559.98180      635.32897       93.53159     6502.42247      396.11239    71801.28624    95263.93515    71829.73821     2065.82320      310.11546     -281.75952     -270.57247   -47195.87030     -327.47642    71530.71376    48068.06485    71502.26179     -235.04637      171.93268     -240.57547     -352.43655         143332
   -18.80000    -4208.44696   436947.10637      949.12552    -2048.77998     3584.05845      458.60846      428.93052     6864.58900      273.15778    71705.53677    95293.85172    71907.64458     2090.47315      281.41512        6.49656     -180.07355   -47356.70344     -584.28916    71525.46323    47937.14828    71323.35542     -514.50183     -146.02129     -122.39383     -461.27889         143231
   -18.70000    -4915.42538   438155.22529      577.83915    -2658.81147     2316.11047      577.62132       43.08452     7196.05636      470.19562    71470.20998    95134.13518    71611.03759     1891.02520      210.39789      -95.64862      118.58004   -47209.27036     -163.07518    71588.79002    47924.86482    71447.96241     -309.97847      127.47156      117.90005     -234.32921         143059
   -18.60000    -5332.63935   439911.45203      844.25737    -2947.28869     3068.40692      622.78299      -98.05017     6200.23600      154.92708    72005.53344    95665.72657    72087.74806     1908.60070      474.83475     -210.95617     -287.06688   -47607.45315     -451.49612    71718.46656    48058.27343    71636.25194      -77.90672      450.01739     -142.87767     -417.58984         143724
   -18.50000    -5608.18888   438372.47199     2166.74851    -2815.22474     2469.36721      463.76710      445.11774     6979.55171       65.41470    71948.92192    95235.22719    71808.54748     2168.73947      367.08387     -464.77253     -697.84385   -47270.45437     -417.09497    71251.07808    47964.77281    71391.45252     -122.31337      197.44891     -497.45229     -372.79716         143200
   -18.40000    -5091.41060   439368.32039     3079.12556    -2858.93787     2728.86791      966.78618     -355.26166     6698.57390       94.91862    72029.00601    95409.40704    71807.20082     1063.20790     -123.89482     -490.86986     -431.01201   -47191.81408       12.59836    71597.99399    48217.59296    71819.79918     -324.69289      618.44211     -293.48932       36.77493         143627
   -18.30000    -5197.38546   439907.21084     1138.95800    -2835.25831     2533.69605      615.69521      -55.34820     6685.91162      556.57876    72006.48219    95355.39066    72080.84999     1941.12374      339.26431     -388.84624     -344.96437   -47042.78132     -493.69998    71661.51781    48312.60934    71587.15001       77.34965      183.37551     -212.54800     -504.59503         143668
   -18.20000    -3684.05920   437856.42932     1770.97646    -2251.19603     2577.02682     1064.53571     -253.24738     6982.78365      433.22330    71572.26679    94916.46972    71596.64587     1401.29280       58.76617     -369.58626       -0.53357   -46688.93943      -49.29175    71571.73321    48227.53028    71547.35413       79.56003      731.54412       30.83804     -292.32979         143144
